Subject,Condition,Accuracy,RT
82,control,1,489
82,control,1,447
82,control,1,373
82,control,1,478
82,control,1,400
82,control,0,437
82,control,1,435
82,control,1,504
82,control,1,507
82,control,1,753
82,control,1,601
82,control,1,464
82,control,1,799
82,control,1,390
82,control,1,364
82,control,1,445
82,control,1,370
82,control,1,374
82,control,1,382
82,control,1,429
82,control,1,395
82,control,1,475
82,control,1,779
82,control,1,445
82,control,0,614
82,control,0,572
82,control,1,599
82,control,1,598
82,control,1,1076
82,control,1,805
82,control,1,609
82,control,1,540
82,control,1,495
82,control,1,657
82,control,1,654
82,control,1,383
82,control,1,424
82,control,1,454
82,control,1,539
82,control,1,757
82,control,1,536
82,control,1,721
82,control,1,486
82,control,1,608
82,control,1,527
82,control,1,455
82,control,1,391
82,control,1,851
82,control,1,677
82,control,1,785
82,control,1,630
82,control,1,504
82,control,1,489
82,control,1,423
82,control,1,582
82,control,1,410
82,control,1,494
82,control,1,507
82,control,1,771
82,control,1,481
82,control,1,434
82,control,1,389
82,control,0,404
82,control,1,635
82,control,1,571
82,control,1,1194
82,control,1,725
82,control,1,632
82,control,1,464
82,control,1,1053
82,control,1,494
82,control,1,374
82,control,1,334
82,control,1,415
82,control,1,429
82,control,1,406
82,control,1,691
82,control,1,899
82,control,1,572
82,control,1,946
82,control,1,730
82,control,1,454
82,control,1,660
82,control,1,457
82,control,1,660
82,control,1,510
82,control,1,569
82,control,1,504
82,control,1,610
82,control,1,898
82,control,0,580
82,control,1,482
82,control,1,859
82,control,1,563
82,control,1,373
82,control,1,399
82,control,0,442
82,control,1,486
82,control,1,1226
82,control,1,742
82,control,1,565
82,control,1,493
82,control,1,390
82,control,1,457
82,control,1,536
82,control,1,1235
82,control,1,504
82,control,1,421
82,control,1,776
82,control,1,540
82,control,1,661
82,control,1,489
82,control,1,728
82,control,1,409
82,control,1,494
82,control,1,538
82,control,1,446
82,control,1,498
82,control,1,514
82,control,1,682
82,control,1,744
82,control,1,638
82,control,1,941
82,control,1,499
82,control,1,569
82,control,1,518
82,control,0,827
82,control,1,565
82,control,1,603
82,control,1,534
82,control,1,694
82,control,1,718
82,control,1,1895
82,control,1,863
82,control,1,799
82,control,1,371
82,control,1,465
82,control,1,410
82,control,1,917
82,control,1,499
82,control,1,297
82,control,1,409
82,control,1,867
82,control,1,518
82,control,1,632
82,control,1,889
82,control,1,1216
82,control,1,483
82,control,1,1555
82,control,1,557
82,control,1,921
82,control,1,783
82,control,0,1492
82,control,1,644
82,control,1,671
82,control,1,555
83,control,1,630
83,control,1,719
83,control,1,532
83,control,1,461
83,control,1,493
83,control,1,446
83,control,0,467
83,control,1,796
83,control,1,526
83,control,1,387
83,control,1,382
83,control,1,525
83,control,1,648
83,control,0,333
83,control,1,512
83,control,1,596
83,control,1,948
83,control,1,546
83,control,0,380
83,control,1,823
83,control,1,670
83,control,1,916
83,control,1,501
83,control,1,529
83,control,1,379
83,control,1,470
83,control,1,589
83,control,1,463
83,control,1,559
83,control,1,609
83,control,1,496
83,control,1,494
83,control,1,502
83,control,1,525
83,control,1,469
83,control,1,595
83,control,1,427
83,control,1,489
83,control,0,466
83,control,1,794
83,control,1,663
83,control,1,792
83,control,1,531
83,control,1,627
83,control,1,520
83,control,1,586
83,control,1,514
83,control,1,505
83,control,1,514
83,control,1,366
83,control,1,432
83,control,1,449
83,control,1,406
83,control,1,474
83,control,1,581
83,control,1,386
83,control,1,530
83,control,1,518
83,control,1,814
83,control,1,478
83,control,1,551
83,control,1,437
83,control,1,496
83,control,1,526
83,control,0,518
83,control,0,470
83,control,1,847
83,control,1,527
83,control,1,531
83,control,1,488
83,control,1,557
83,control,1,611
83,control,1,371
83,control,1,468
83,control,1,638
83,control,1,490
83,control,1,572
83,control,1,694
83,control,1,414
83,control,1,454
83,control,1,481
83,control,1,487
83,control,0,521
83,control,1,456
83,control,1,1024
83,control,1,623
83,control,1,498
83,control,1,770
83,control,1,428
83,control,1,412
83,control,1,464
83,control,1,432
83,control,1,614
83,control,1,484
83,control,1,492
83,control,1,510
83,control,1,505
83,control,1,519
83,control,1,578
83,control,1,460
83,control,1,571
83,control,1,405
83,control,1,473
83,control,1,465
83,control,1,441
83,control,1,526
83,control,1,512
83,control,1,414
83,control,1,448
83,control,1,459
83,control,1,941
83,control,1,786
83,control,1,444
83,control,1,528
83,control,1,539
83,control,1,447
83,control,1,488
83,control,1,381
83,control,1,449
83,control,1,451
83,control,1,512
83,control,1,327
83,control,1,437
83,control,1,451
83,control,1,404
83,control,1,426
83,control,1,523
83,control,1,381
83,control,1,458
83,control,1,519
83,control,1,379
83,control,1,578
83,control,1,681
83,control,1,561
83,control,1,620
83,control,1,365
83,control,1,511
83,control,1,529
83,control,1,477
83,control,1,551
83,control,1,575
83,control,1,368
83,control,1,387
83,control,0,375
83,control,1,365
83,control,1,421
83,control,1,284
83,control,1,608
83,control,1,470
83,control,1,390
83,control,1,596
83,control,1,568
83,control,1,357
83,control,1,490
83,control,1,415
83,control,1,476
83,control,1,386
83,control,1,434
83,control,1,383
83,control,1,449
83,control,1,362
83,control,1,389
83,control,0,359
83,control,0,496
83,control,1,1206
83,control,1,1095
83,control,1,544
83,control,1,518
83,control,1,453
83,control,1,413
83,control,0,506
83,control,1,1046
83,control,1,517
83,control,1,688
83,control,1,590
83,control,1,478
83,control,1,654
83,control,1,744
83,control,1,676
83,control,1,567
83,control,1,1248
83,control,1,478
83,control,1,713
83,control,1,414
83,control,1,696
83,control,1,444
83,control,1,558
83,control,1,485
83,control,1,594
83,control,1,491
83,control,1,455
83,control,1,634
83,control,1,653
83,control,1,504
83,control,1,383
83,control,1,557
83,control,1,606
83,control,1,565
83,control,1,855
83,control,1,535
83,control,1,497
83,control,1,492
83,control,1,476
83,control,1,488
84,control,1,940
84,control,1,568
84,control,1,360
84,control,1,374
84,control,1,417
84,control,1,365
84,control,1,346
84,control,1,357
84,control,0,322
84,control,1,530
84,control,1,376
84,control,0,400
84,control,1,531
84,control,1,416
84,control,1,469
84,control,1,352
84,control,1,510
84,control,1,502
84,control,1,452
84,control,1,458
84,control,1,516
84,control,1,344
84,control,1,470
84,control,1,363
84,control,1,372
84,control,1,434
84,control,0,392
84,control,1,444
84,control,1,538
84,control,1,360
84,control,1,390
84,control,1,429
84,control,1,383
84,control,1,390
84,control,1,323
84,control,1,329
84,control,1,439
84,control,1,354
84,control,1,403
84,control,1,346
84,control,1,793
84,control,1,510
84,control,1,395
84,control,1,359
84,control,1,554
84,control,1,346
84,control,1,428
84,control,1,326
84,control,1,406
84,control,0,488
84,control,1,548
84,control,1,480
84,control,1,365
84,control,1,512
84,control,1,427
84,control,1,456
84,control,1,453
84,control,1,330
84,control,0,334
84,control,1,374
84,control,1,377
84,control,0,530
84,control,1,497
84,control,1,543
84,control,1,367
84,control,1,388
84,control,1,540
84,control,1,323
84,control,1,381
84,control,1,354
84,control,1,454
84,control,0,524
84,control,1,425
84,control,1,451
84,control,1,438
84,control,1,326
84,control,1,375
84,control,1,368
84,control,1,442
84,control,1,408
84,control,1,356
84,control,1,364
84,control,1,368
84,control,0,285
84,control,0,424
84,control,1,652
84,control,1,524
84,control,1,462
84,control,1,372
84,control,1,399
84,control,1,471
84,control,1,312
84,control,1,325
84,control,0,347
84,control,1,467
84,control,1,366
84,control,0,438
84,control,1,502
84,control,0,384
84,control,1,408
84,control,1,407
84,control,1,383
84,control,1,573
84,control,0,501
84,control,1,495
84,control,1,427
84,control,1,372
84,control,1,379
84,control,1,380
84,control,1,357
84,control,1,423
84,control,1,404
84,control,1,512
84,control,1,400
84,control,1,452
84,control,1,495
84,control,1,466
84,control,1,373
84,control,1,479
84,control,1,322
84,control,0,330
84,control,1,468
84,control,1,449
84,control,1,359
84,control,1,546
84,control,1,361
84,control,1,364
84,control,1,518
84,control,1,300
84,control,1,423
84,control,1,303
84,control,0,355
84,control,1,438
84,control,1,401
84,control,1,382
84,control,1,443
84,control,0,411
84,control,1,608
84,control,1,506
84,control,1,387
84,control,1,473
84,control,1,387
84,control,1,400
84,control,1,419
84,control,1,421
84,control,1,466
84,control,1,394
84,control,1,474
84,control,1,419
84,control,1,426
84,control,1,300
84,control,1,373
84,control,1,382
84,control,0,532
84,control,1,419
84,control,1,383
84,control,1,406
84,control,1,615
84,control,1,447
84,control,1,321
84,control,1,386
84,control,1,337
84,control,1,401
84,control,1,547
84,control,0,467
84,control,1,530
84,control,1,414
84,control,1,389
84,control,1,486
84,control,1,383
84,control,1,443
84,control,1,477
84,control,1,408
84,control,1,454
84,control,1,802
84,control,1,456
84,control,1,401
84,control,1,580
84,control,1,508
84,control,1,343
84,control,1,368
84,control,1,482
84,control,1,364
84,control,0,348
84,control,1,534
84,control,1,353
84,control,1,534
84,control,1,538
84,control,1,328
84,control,1,398
84,control,1,447
84,control,0,335
84,control,1,378
84,control,1,330
84,control,1,346
84,control,1,458
84,control,1,358
84,control,0,344
84,control,1,445
84,control,1,432
84,control,1,401
84,control,1,473
84,control,1,365
84,control,1,403
85,control,1,584
85,control,1,450
85,control,1,440
85,control,1,455
85,control,1,458
85,control,1,433
85,control,1,442
85,control,1,419
85,control,1,419
85,control,1,483
85,control,1,539
85,control,1,435
85,control,1,466
85,control,1,589
85,control,0,508
85,control,1,761
85,control,1,537
85,control,1,518
85,control,1,654
85,control,1,476
85,control,1,701
85,control,1,564
85,control,1,449
85,control,1,576
85,control,1,513
85,control,1,557
85,control,1,545
85,control,1,499
85,control,1,575
85,control,1,552
85,control,1,406
85,control,1,435
85,control,1,543
85,control,1,437
85,control,1,515
85,control,1,464
85,control,1,531
85,control,1,469
85,control,1,497
85,control,1,488
85,control,1,491
85,control,1,564
85,control,1,504
85,control,1,820
85,control,1,432
85,control,1,599
85,control,1,486
85,control,0,566
85,control,0,609
85,control,1,589
85,control,1,678
85,control,1,516
85,control,1,533
85,control,1,459
85,control,1,616
85,control,1,513
85,control,1,565
85,control,1,514
85,control,1,432
85,control,1,503
85,control,1,488
85,control,1,481
85,control,1,463
85,control,1,464
85,control,1,475
85,control,1,575
85,control,1,410
85,control,1,637
85,control,1,479
85,control,1,483
85,control,1,435
85,control,1,517
85,control,1,504
85,control,0,457
85,control,1,522
85,control,1,545
85,control,1,562
85,control,1,639
85,control,1,563
85,control,1,547
85,control,1,486
85,control,1,690
85,control,1,411
85,control,1,614
85,control,1,526
85,control,1,529
85,control,1,420
85,control,1,548
85,control,1,402
85,control,1,595
85,control,1,497
85,control,1,435
85,control,1,553
85,control,1,507
85,control,1,454
85,control,1,386
85,control,1,432
85,control,1,558
85,control,1,686
85,control,1,500
85,control,1,458
85,control,1,585
85,control,1,499
85,control,1,527
85,control,1,450
85,control,1,467
85,control,1,456
85,control,1,539
85,control,1,465
85,control,1,484
85,control,1,601
85,control,1,468
85,control,1,485
85,control,0,439
85,control,1,905
85,control,1,702
85,control,1,430
85,control,1,506
85,control,1,515
85,control,1,618
85,control,1,544
85,control,1,437
85,control,1,513
85,control,1,499
85,control,1,716
85,control,1,532
85,control,1,545
85,control,1,518
85,control,1,518
85,control,1,684
85,control,1,500
85,control,1,1007
85,control,1,399
85,control,1,528
85,control,1,589
85,control,1,655
85,control,1,532
85,control,1,463
85,control,1,556
85,control,1,662
85,control,1,427
85,control,1,598
85,control,1,535
85,control,1,418
85,control,1,418
85,control,1,596
85,control,1,492
85,control,1,648
85,control,1,413
85,control,1,727
85,control,1,700
85,control,1,760
85,control,1,644
85,control,1,468
85,control,1,536
85,control,1,426
85,control,1,473
85,control,1,464
85,control,1,508
85,control,1,463
85,control,1,467
85,control,1,609
85,control,1,443
85,control,1,552
85,control,1,467
85,control,1,487
85,control,1,413
85,control,1,524
85,control,1,450
85,control,1,432
85,control,1,453
85,control,1,384
85,control,1,463
85,control,0,377
85,control,1,707
85,control,1,608
85,control,1,522
85,control,1,580
85,control,1,494
85,control,1,464
85,control,1,510
85,control,1,549
85,control,1,581
85,control,1,537
85,control,1,532
85,control,1,512
85,control,1,696
85,control,1,843
85,control,1,523
85,control,0,583
85,control,1,687
85,control,1,591
85,control,1,615
85,control,1,508
85,control,1,504
85,control,1,447
85,control,1,444
85,control,1,461
85,control,1,563
85,control,1,598
85,control,1,528
85,control,1,628
85,control,1,691
85,control,0,560
86,control,1,791
86,control,1,646
86,control,1,535
86,control,1,597
86,control,1,651
86,control,1,445
86,control,1,485
86,control,1,395
86,control,1,447
86,control,0,360
86,control,1,618
86,control,1,574
86,control,1,403
86,control,1,389
86,control,1,437
86,control,1,410
86,control,1,346
86,control,1,356
86,control,1,397
86,control,1,423
86,control,1,400
86,control,1,352
86,control,1,280
86,control,1,383
86,control,1,368
86,control,1,315
86,control,1,313
86,control,0,320
86,control,1,307
86,control,1,257
86,control,1,368
86,control,1,421
86,control,1,305
86,control,0,334
86,control,0,314
86,control,1,355
86,control,1,413
86,control,1,419
86,control,1,444
86,control,1,356
86,control,1,375
86,control,1,458
86,control,1,392
86,control,1,330
86,control,1,450
86,control,1,376
86,control,1,407
86,control,1,347
86,control,1,427
86,control,1,307
86,control,1,515
86,control,1,356
86,control,1,397
86,control,1,463
86,control,0,293
86,control,1,317
86,control,1,443
86,control,0,361
86,control,0,623
86,control,1,427
86,control,1,492
86,control,1,459
86,control,1,439
86,control,1,568
86,control,1,521
86,control,1,440
86,control,1,417
86,control,1,341
86,control,1,447
86,control,0,339
86,control,1,460
86,control,1,366
86,control,1,548
86,control,1,457
86,control,1,406
86,control,1,585
86,control,1,431
86,control,1,333
86,control,1,407
86,control,1,501
86,control,1,339
86,control,1,371
86,control,1,347
86,control,1,383
86,control,1,426
86,control,1,456
86,control,1,435
86,control,1,365
86,control,1,388
86,control,1,330
86,control,1,436
86,control,1,534
86,control,1,371
86,control,1,331
86,control,0,359
86,control,0,517
86,control,1,479
86,control,1,428
86,control,1,341
86,control,1,464
86,control,1,422
86,control,1,454
86,control,1,523
86,control,1,504
86,control,1,370
86,control,1,405
86,control,1,406
86,control,1,357
86,control,1,430
86,control,1,413
86,control,1,536
86,control,1,488
86,control,1,482
86,control,1,436
86,control,1,400
86,control,1,394
86,control,1,321
86,control,1,400
86,control,1,369
86,control,1,499
86,control,1,492
86,control,1,363
86,control,1,476
86,control,1,389
86,control,1,460
86,control,1,301
86,control,1,398
86,control,1,398
86,control,1,383
86,control,0,296
86,control,0,489
86,control,1,588
86,control,0,489
86,control,1,583
86,control,0,462
86,control,1,582
86,control,1,671
86,control,1,454
86,control,1,502
86,control,1,765
86,control,1,442
86,control,1,518
86,control,1,424
86,control,1,531
86,control,1,456
86,control,1,412
86,control,1,362
86,control,1,341
86,control,1,372
86,control,1,435
86,control,1,375
86,control,1,390
86,control,1,494
86,control,1,447
86,control,1,350
86,control,1,458
86,control,0,524
86,control,1,491
86,control,1,469
86,control,1,455
86,control,1,486
86,control,1,525
86,control,1,731
86,control,1,455
86,control,1,462
86,control,1,460
86,control,1,730
86,control,1,474
86,control,1,488
86,control,1,415
86,control,1,668
86,control,1,538
86,control,1,346
86,control,1,387
86,control,1,342
86,control,1,472
86,control,1,531
86,control,1,316
86,control,1,503
86,control,0,340
86,control,1,402
86,control,1,319
86,control,1,475
86,control,1,524
86,control,1,591
86,control,1,574
86,control,1,335
86,control,1,366
86,control,1,453
86,control,1,479
86,control,1,495
86,control,1,517
86,control,1,350
86,control,1,374
86,control,0,514
86,control,1,442
86,control,1,583
86,control,1,458
86,control,1,521
86,control,1,463
86,control,1,407
86,control,1,452
86,control,1,528
86,control,1,419
87,control,0,718
87,control,0,3477
87,control,1,639
87,control,1,513
87,control,1,923
87,control,1,452
87,control,1,343
87,control,1,651
87,control,1,448
87,control,1,643
87,control,1,934
87,control,1,526
87,control,1,694
87,control,1,532
87,control,1,609
87,control,1,458
87,control,0,500
87,control,1,485
87,control,1,418
87,control,1,424
87,control,1,428
87,control,1,366
87,control,1,573
87,control,1,551
87,control,1,551
87,control,1,644
87,control,1,506
87,control,1,704
87,control,1,456
87,control,1,513
87,control,1,470
87,control,1,500
87,control,1,471
87,control,1,514
87,control,1,420
87,control,1,471
87,control,1,472
87,control,1,659
87,control,1,843
87,control,1,481
87,control,1,415
87,control,1,390
87,control,1,402
87,control,1,620
87,control,1,664
87,control,1,438
87,control,1,470
87,control,1,646
87,control,1,455
87,control,1,442
87,control,1,516
87,control,1,433
87,control,1,480
87,control,1,540
87,control,1,425
87,control,1,451
87,control,1,523
87,control,1,556
87,control,1,891
87,control,1,434
87,control,1,484
87,control,1,383
87,control,1,534
87,control,1,470
87,control,1,496
87,control,1,451
87,control,1,467
87,control,1,599
87,control,1,507
87,control,1,407
87,control,1,407
87,control,1,395
87,control,1,418
87,control,1,531
87,control,1,427
87,control,1,476
87,control,1,513
87,control,1,624
87,control,1,395
87,control,1,552
87,control,1,499
87,control,1,484
87,control,1,394
87,control,1,455
87,control,1,648
87,control,1,476
87,control,1,548
87,control,1,414
87,control,1,454
87,control,1,742
87,control,1,499
87,control,1,482
87,control,1,557
87,control,1,436
87,control,1,535
87,control,1,675
87,control,1,418
87,control,1,554
87,control,1,664
87,control,1,480
87,control,1,329
87,control,1,512
87,control,1,423
87,control,1,590
87,control,1,631
87,control,1,541
87,control,1,505
87,control,1,872
87,control,1,651
87,control,1,509
87,control,1,835
87,control,1,737
87,control,1,487
87,control,1,471
87,control,1,707
87,control,1,510
87,control,1,456
87,control,1,515
87,control,1,431
87,control,1,505
87,control,1,410
87,control,1,436
87,control,1,462
87,control,1,663
87,control,1,825
87,control,1,441
87,control,1,584
87,control,1,576
87,control,1,628
87,control,1,477
87,control,1,422
87,control,1,472
87,control,1,538
87,control,1,474
87,control,1,447
87,control,1,403
87,control,1,386
87,control,0,604
87,control,1,895
87,control,1,395
87,control,1,499
87,control,1,503
87,control,1,619
87,control,1,523
87,control,1,535
87,control,1,516
87,control,1,372
87,control,1,493
87,control,1,463
87,control,1,543
87,control,1,524
87,control,1,553
87,control,1,561
87,control,1,867
87,control,1,499
87,control,1,624
87,control,1,880
87,control,1,495
87,control,1,583
87,control,1,527
87,control,1,616
87,control,1,575
87,control,1,590
87,control,0,485
87,control,1,529
87,control,1,497
87,control,1,530
87,control,1,835
87,control,1,867
87,control,1,549
87,control,1,1029
87,control,1,671
87,control,1,589
87,control,1,782
87,control,1,469
87,control,1,536
87,control,1,506
87,control,1,517
87,control,1,497
87,control,1,730
87,control,1,482
87,control,1,569
87,control,1,428
87,control,1,393
87,control,1,317
87,control,1,488
87,control,1,380
87,control,1,536
87,control,1,385
87,control,1,420
87,control,1,550
87,control,1,484
87,control,1,540
87,control,1,600
87,control,1,455
87,control,1,374
87,control,1,511
87,control,1,428
87,control,1,926
87,control,1,516
87,control,1,787
87,control,1,467
87,control,1,444
87,control,1,459
88,control,1,717
88,control,1,650
88,control,1,415
88,control,1,386
88,control,1,425
88,control,1,361
88,control,1,359
88,control,1,417
88,control,1,418
88,control,1,386
88,control,1,401
88,control,1,366
88,control,1,353
88,control,1,319
88,control,1,343
88,control,1,384
88,control,1,336
88,control,1,372
88,control,1,334
88,control,1,394
88,control,1,434
88,control,1,413
88,control,0,373
88,control,1,583
88,control,1,378
88,control,1,462
88,control,1,364
88,control,1,415
88,control,1,467
88,control,1,417
88,control,1,425
88,control,0,467
88,control,1,547
88,control,1,712
88,control,1,416
88,control,1,537
88,control,1,659
88,control,1,437
88,control,1,444
88,control,1,370
88,control,0,423
88,control,1,650
88,control,1,433
88,control,1,332
88,control,1,370
88,control,1,354
88,control,1,397
88,control,1,464
88,control,1,427
88,control,1,416
88,control,1,382
88,control,1,458
88,control,1,336
88,control,1,377
88,control,1,346
88,control,0,443
88,control,1,439
88,control,1,443
88,control,1,602
88,control,1,409
88,control,1,412
88,control,1,464
88,control,1,651
88,control,1,673
88,control,1,520
88,control,1,825
88,control,1,713
88,control,1,476
88,control,1,440
88,control,1,432
88,control,1,357
88,control,1,443
88,control,1,433
88,control,1,465
88,control,1,447
88,control,1,373
88,control,1,359
88,control,1,373
88,control,1,441
88,control,1,415
88,control,1,391
88,control,1,446
88,control,1,463
88,control,1,481
88,control,1,554
88,control,1,500
88,control,1,503
88,control,1,579
88,control,1,380
88,control,1,457
88,control,1,429
88,control,1,414
88,control,1,391
88,control,1,417
88,control,1,464
88,control,1,420
88,control,1,476
88,control,1,430
88,control,1,657
88,control,1,551
88,control,1,429
88,control,1,572
88,control,1,724
88,control,1,438
88,control,1,414
88,control,1,399
88,control,1,350
88,control,1,887
88,control,1,430
88,control,1,426
88,control,1,578
88,control,1,501
88,control,1,438
88,control,1,405
88,control,1,476
88,control,1,372
88,control,1,366
88,control,1,466
88,control,1,332
88,control,1,447
88,control,1,337
88,control,1,444
88,control,1,476
88,control,0,448
88,control,1,491
88,control,1,443
88,control,1,404
88,control,1,780
88,control,1,471
88,control,1,434
88,control,1,358
88,control,1,335
88,control,1,406
88,control,1,463
88,control,1,408
88,control,0,382
88,control,1,558
88,control,1,412
88,control,1,412
88,control,1,572
88,control,1,399
88,control,1,390
88,control,1,469
88,control,1,341
88,control,1,369
88,control,1,498
88,control,1,447
88,control,1,436
88,control,1,399
88,control,1,360
88,control,1,335
88,control,1,407
88,control,1,329
88,control,1,391
88,control,1,432
88,control,1,461
88,control,1,332
88,control,1,410
88,control,1,461
88,control,1,453
88,control,1,438
88,control,1,474
88,control,1,364
88,control,1,408
88,control,1,351
88,control,1,448
88,control,1,356
88,control,1,352
88,control,1,316
88,control,0,348
88,control,1,550
88,control,1,413
88,control,1,390
88,control,1,365
88,control,0,458
88,control,1,458
88,control,1,419
88,control,1,414
88,control,1,374
88,control,1,433
88,control,0,467
88,control,1,533
88,control,1,550
88,control,1,508
88,control,1,496
88,control,1,352
88,control,1,346
88,control,0,518
88,control,1,451
88,control,1,432
88,control,1,409
88,control,1,538
88,control,1,550
88,control,1,715
88,control,1,368
88,control,1,615
88,control,1,894
88,control,1,534
88,control,1,516
88,control,1,460
88,control,1,519
88,control,1,444
88,control,1,497
88,control,1,471
89,control,1,455
89,control,1,624
89,control,1,375
89,control,1,444
89,control,1,425
89,control,1,410
89,control,1,395
89,control,1,492
89,control,1,440
89,control,1,413
89,control,1,450
89,control,1,441
89,control,1,463
89,control,1,390
89,control,1,490
89,control,1,394
89,control,0,625
89,control,1,474
89,control,1,545
89,control,1,492
89,control,1,505
89,control,1,428
89,control,1,585
89,control,1,398
89,control,1,412
89,control,1,351
89,control,1,463
89,control,1,418
89,control,1,403
89,control,1,451
89,control,1,448
89,control,1,514
89,control,1,462
89,control,1,372
89,control,1,422
89,control,1,390
89,control,1,355
89,control,1,559
89,control,1,407
89,control,1,456
89,control,1,542
89,control,1,434
89,control,1,491
89,control,1,383
89,control,1,435
89,control,1,479
89,control,1,554
89,control,1,498
89,control,1,405
89,control,1,372
89,control,1,381
89,control,1,510
89,control,1,480
89,control,1,374
89,control,1,406
89,control,1,435
89,control,1,444
89,control,1,467
89,control,1,593
89,control,1,457
89,control,1,497
89,control,1,421
89,control,1,350
89,control,1,563
89,control,1,462
89,control,1,420
89,control,1,572
89,control,1,428
89,control,1,457
89,control,1,374
89,control,1,467
89,control,1,419
89,control,1,455
89,control,1,462
89,control,1,527
89,control,1,434
89,control,0,313
89,control,1,509
89,control,1,560
89,control,1,359
89,control,1,712
89,control,1,762
89,control,1,562
89,control,1,588
89,control,1,608
89,control,1,436
89,control,1,371
89,control,1,684
89,control,1,398
89,control,1,452
89,control,1,385
89,control,1,474
89,control,1,418
89,control,1,421
89,control,1,469
89,control,1,486
89,control,1,538
89,control,1,535
89,control,1,542
89,control,1,615
89,control,1,400
89,control,1,572
89,control,1,366
89,control,1,460
89,control,1,459
89,control,0,548
89,control,1,470
89,control,1,505
89,control,1,524
89,control,1,445
89,control,1,523
89,control,1,551
89,control,1,411
89,control,1,472
89,control,1,612
89,control,1,392
89,control,1,512
89,control,1,605
89,control,1,472
89,control,1,482
89,control,1,483
89,control,1,410
89,control,1,515
89,control,1,433
89,control,1,526
89,control,1,482
89,control,1,482
89,control,1,569
89,control,1,563
89,control,1,591
89,control,1,431
89,control,1,487
89,control,1,548
89,control,1,491
89,control,1,418
89,control,1,565
89,control,1,434
89,control,1,398
89,control,1,393
89,control,1,341
89,control,1,458
89,control,1,426
89,control,1,682
89,control,1,587
89,control,1,462
89,control,1,418
89,control,1,425
89,control,1,779
89,control,1,415
89,control,1,434
89,control,1,451
89,control,1,472
89,control,1,604
89,control,1,543
89,control,1,353
89,control,1,397
89,control,1,635
89,control,1,295
89,control,1,506
89,control,1,399
89,control,1,502
89,control,1,615
89,control,1,451
89,control,1,443
89,control,1,895
89,control,1,498
89,control,1,405
89,control,1,495
89,control,1,467
89,control,1,497
89,control,1,432
89,control,1,507
89,control,1,433
89,control,1,494
89,control,1,438
89,control,1,446
89,control,1,456
89,control,1,545
89,control,1,472
89,control,1,546
89,control,1,559
89,control,1,427
89,control,1,384
89,control,1,431
89,control,1,477
89,control,1,952
89,control,1,492
89,control,1,459
89,control,1,455
89,control,1,753
89,control,1,753
89,control,1,437
89,control,1,488
89,control,1,1595
89,control,1,554
89,control,1,438
89,control,1,514
89,control,1,465
89,control,1,690
89,control,1,483
89,control,1,582
89,control,0,499
89,control,1,975
89,control,1,520
90,control,1,717
90,control,1,627
90,control,1,392
90,control,1,338
90,control,1,503
90,control,1,450
90,control,1,470
90,control,1,436
90,control,1,503
90,control,1,522
90,control,1,391
90,control,1,427
90,control,1,479
90,control,1,425
90,control,1,504
90,control,0,476
90,control,1,730
90,control,1,580
90,control,1,507
90,control,1,493
90,control,1,549
90,control,1,443
90,control,1,581
90,control,1,534
90,control,1,496
90,control,1,711
90,control,1,579
90,control,1,446
90,control,1,635
90,control,1,437
90,control,1,580
90,control,1,534
90,control,1,466
90,control,1,572
90,control,1,550
90,control,1,455
90,control,1,696
90,control,1,535
90,control,1,569
90,control,1,500
90,control,1,482
90,control,1,544
90,control,1,586
90,control,1,418
90,control,1,630
90,control,1,539
90,control,1,801
90,control,1,603
90,control,1,487
90,control,0,504
90,control,1,961
90,control,1,386
90,control,1,362
90,control,1,483
90,control,1,400
90,control,1,521
90,control,1,439
90,control,1,484
90,control,1,513
90,control,1,573
90,control,1,551
90,control,1,484
90,control,1,415
90,control,1,386
90,control,1,670
90,control,1,643
90,control,1,507
90,control,1,586
90,control,1,420
90,control,1,507
90,control,1,416
90,control,1,545
90,control,1,689
90,control,1,616
90,control,1,512
90,control,1,586
90,control,1,771
90,control,1,486
90,control,1,511
90,control,1,435
90,control,1,456
90,control,1,501
90,control,1,521
90,control,1,574
90,control,1,600
90,control,1,593
90,control,1,460
90,control,1,706
90,control,1,659
90,control,1,571
90,control,1,408
90,control,1,462
90,control,1,505
90,control,1,547
90,control,1,639
90,control,1,539
90,control,1,548
90,control,1,549
90,control,1,506
90,control,1,540
90,control,1,505
90,control,1,528
90,control,1,395
90,control,1,477
90,control,1,448
90,control,1,451
90,control,1,552
90,control,1,521
90,control,1,428
90,control,1,623
90,control,1,464
90,control,1,416
90,control,1,599
90,control,1,453
90,control,0,615
90,control,1,882
90,control,1,613
90,control,1,514
90,control,1,562
90,control,1,500
90,control,1,398
90,control,1,685
90,control,1,479
90,control,1,470
90,control,1,452
90,control,1,778
90,control,1,529
90,control,1,479
90,control,1,613
90,control,1,478
90,control,0,508
90,control,0,511
90,control,1,453
90,control,1,542
90,control,1,627
90,control,1,571
90,control,1,475
90,control,1,511
90,control,1,889
90,control,1,604
90,control,1,676
90,control,1,387
90,control,1,565
90,control,1,496
90,control,1,887
90,control,1,545
90,control,1,708
90,control,1,467
90,control,1,418
90,control,1,564
90,control,1,555
90,control,1,384
90,control,1,432
90,control,1,359
90,control,1,531
90,control,1,371
90,control,1,382
90,control,1,386
90,control,1,362
90,control,1,483
90,control,1,399
